Rotatable_Bonds	SMILES	Rot_Hash
0	N#[N+]c1nnn[nH]1	rot0_71d934a0ab
0	[CH2+]c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34	rot0_436133fea3
0	[S-]S[S-]	rot0_28ef79b20b
0	N=c1oc(=N)oc(=N)o1	rot0_7f550a17e1
0	O=c1c(O)c(O)c(=O)c1=O	rot0_3f20ffcb5f
0	O=C(Cl)C(Br)(Br)Br	rot0_780b414715
0	C1=COC2(C=C1)CC1=C3C=CC4=C5C=CC6(C=C5C=CC45OC35C=C1O2)OCCO6	rot0_0e9bfe2ea9
0	N=C1N=C(N)c2c(Cl)c(Cl)c(Cl)c(Cl)c21	rot0_d408af67a8
0	c1cc2nsnc2c2nonc12	rot0_d03d7367ed
0	ClC1C(Br)C(Br)C(Br)C(Br)C1Br	rot0_18bfa51c46
0	NP(N)(N)=S	rot0_08b4b11b60
0	C1=CC23COC4=CC5(CC6=COCC64C2=CC=C1C3)SCCS5	rot0_382bd461ed
0	C=C1CCC(=C)C(=C)C1	rot0_2590b1bcd8
0	O/N=C1\CCC2=C1CCC2	rot0_9d5124a79c
0	O=C1OC2C3OC(C(Cl)(Cl)Cl)OC3OC2C1O	rot0_5fd7696612
0	CC1(C)CC2(CC3(C1)OCCS3)OCCS2	rot0_7e0a5aee60
0	NC1CSSC1	rot0_0dff7b1829
0	C=C1C[C@@H]2CCCN3CCc4c(n1c1ccccc41)[C@@H]23	rot0_6c2f4a795b
0	On1c2ccccc2c(=S)c2ccccc21	rot0_1b79e2984f
0	[N-]=[N+]=NC(=S)S	rot0_6f571c89f2
0	O=[P-]([O-])[O-]	rot0_0551adb69f
0	O=C(OC(Cl)(Cl)Cl)C(Cl)(Cl)Cl	rot0_fc3ddaabb5
0	C1=C/C2=C/c3ccc([nH]3)Cc3ccc([nH]3)/C=c3/cc/c([nH]3)=C/C1=N2	rot0_1b83699ef2
0	C1NNNN1	rot0_fca266178a
0	C1=CNSC=C1	rot0_5aebadc578
0	S=P12SP3SP(SP(S3)S1)S2	rot0_e84b313694
0	O=S1(=O)N=c2ccc3c4c(c5ccccc5c(c24)O1)OS(=O)(=O)N=3	rot0_3f2bc9225f
0	BrC1=NOC2(CCC[NH2+]C2)C1	rot0_a6c355752e
0	O=C1c2cnncc2C(=O)c2[nH]nnc21	rot0_b8f0715fc5
0	C1=C/COCc2ccc(o2)-c2ccnc(n2)Nc2cccc(c2)COC/1	rot0_d3e2456b92
0	CN1C=C(Br)N(O)N1	rot0_f24bf813fa
0	[NH-]S(N)(=O)=O	rot0_aca3d946d8
0	Nc1c(N)n2n(c1=O)CCC2	rot0_07239a4583
0	C[C@H]1c2[nH]c3cc4ccccc4cc3c2Cc2c(O)n(C)c(=S)n21	rot0_1ca073d525
0	N#CN=C(S)S	rot0_0725af7acc
0	CN1CC[N+](C)=C1Cl	rot0_123d813fe1
0	CC1=CO[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3	rot0_8c9a36297f
0	O=c1[nH]nc(C(F)(F)F)s1	rot0_80e8c48b28
0	Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2	rot0_8090364979
0	Oc1cc(O)n2ncc(Br)c2n1	rot0_08b5b6b5b4
0	CN1CCc2c(sc3c2C2=N/C(=C4/C=CC=CC4=O)NN2C=N3)C1	rot0_59d4cd9f18
0	N#CC1(C#N)COC23CCCCC2C1(C#N)C(=N)O3	rot0_5bf4f68619
0	N#CC1=C(N)OC2=C(C(=O)CCC2)C12C(=O)N1CCCc3cccc2c31	rot0_736924e928
0	[CH2-][S+](C)(C)=O	rot0_4bb32d3a0a
0	O=C1C=Cc2c/c(=C3\N=C4c5ccccc5CCC4S3)c(=O)oc2=C1	rot0_f5967e0c1e
0	N#CC1=C2SC3CCCCC3(O)N2C(=N)C(C#N)C12CCCCC2	rot0_583fb8f508
0	O=C1C2=C(c3ccccc31)[N+](=O)[C@@H]1CCCC[C@@H]1N2[O-]	rot0_01aa10f0a7
0	Clc1nss/c1=N\C1=NCCS1	rot0_f00be7902d
0	CN1CCC2(CC1)C1CN(C)CCC1=C(C#N)C(=N)C2(C#N)C#N	rot0_e17b0823b9
0	CN1Cc2c(c(C#N)c(N)n(C)c2=S)CC1(C)C	rot0_210f8cc89d
0	C[NH+]1CCC2(CC1)[C-](C#N)C(=S)NC(=N)C2C#N	rot0_16c4d5ebd1
0	O=c1[nH]c(=S)[nH]c2[nH]c(=S)[nH]c12	rot0_9f7fc6f719
0	Clc1c(Cl)c(Cl)c2[nH]nnc2c1Cl	rot0_f65daeb2a3
0	C[n+]1cnn2c1SCC1(COC1)C2	rot0_dc72712d88
0	N#CN=C1SCCS1	rot0_08f760c19e
0	ClC(Cl)(Cl)c1nc2ccccc2n2nncc12	rot0_ed0bc4d86d
0	N#CC12CNCC1CN=N2	rot0_8500bf7b6e
0	CC1=CC(C)(C)[N+](C)(C)c2ccc(C)cc21	rot0_cae1349de0
0	C=CC#CC1(O)CC(C)[N+](C)(C)CC1C	rot0_c6c3b6daad
0	O=C1NC2c3c(Cl)sc(Cl)c3C(=O)C2O1	rot0_ecc9c33274
0	CN1C(=O)/C(=C2/C=CC=CN2C)OC1=S	rot0_37f8301c33
0	Clc1ccc2nncn2n1	rot0_594b13dbff
0	CC1=[N+]([O-])C(C)(C)N(O)C1(C)C	rot0_7ecbda8d18
0	OC1(C(F)(F)F)c2[nH]c3c(Cl)cc(F)cc3c2CCC1C(F)(F)F	rot0_019db8f400
0	ClC1=C(Cl)[C@]2(Cl)[C@](Cl)(C1(Cl)Cl)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl	rot0_6739a6c9d9
0	Cc1cccc(C#Cc2ncn3c2COc2ccccc2-3)n1	rot0_d218b6f266
0	CN1SC(Cl)(Cl)C(Cl)(Cl)C1=O	rot0_777ed1c403
0	O=C1C=C/C(=C2\CCC[NH2+]2)C=N1	rot0_b29ed16f69
0	O=C1N=NC=C2SC3C(=O)N=NC=C3SC12	rot0_41af45ebbe
0	O=c1c2ccccc2c(=O)c2c1sc1c(=O)c3ccccc3c(=O)c12	rot0_2653c4e4fb
0	Cc1cc2c(cc1N)=NC1=CC(=[N+](C)C)C=CC1N=2	rot0_57518180eb
0	CC(C)(C)c1nc2c([nH]1)C1=CC=NC(=O)C1=C1C=C(F)C=CC12	rot0_d0ede406d4
0	C[C@]12[C@@H]3CC(=O)C[C@@]1(CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12)SS3	rot0_8b8bd7ae2d
0	Cn1c(=O)cc(Cl)[s+]1[O-]	rot0_0bdb3281ec
0	N#CO	rot0_57e68e24f0
0	c1cc2c3c(cccc3c1)-c1n[n+]3cc4ccccn4c3cc1-2	rot0_feeb9c375c
0	N#Cc1cc2cnccc2c2[nH]c3ncccc3c12	rot0_00a8bb27c5
0	[O-][n+]1c(Cl)c(I)cc2nc(O)c(O)nc21	rot0_bb92867bc1
0	O=C1[C@@H]2O[C@@H]2C2(Oc3cccc4cccc(c34)O2)[C@]23O[C@]12CCCC3=O	rot0_c52830d6e7
0	O=C1Nc2nc3ccccc3n2C/C=C\COc2ccc(=O)n(n2)Cc2cccc1c2	rot0_91253f2e32
0	[O-][S+]1CCCC1	rot0_62d84b27f3
0	O=C1CN2Cc3ncccc3N=C2N1	rot0_801a7c3660
0	CC1(C)[C@H]2CC[C@@]13CS(=O)(=O)N1OC13C2	rot0_e8723d71ad
0	C1=Cc2cc3cc4c([nH]3)c(c3nc(cc5ccc(cc1n2)[nH]5)CC3)CC4	rot0_90f2b5ef77
0	CC1NNC2NC3=C(C(=O)CC(C)(C)C3)C3(COc4ccccc43)C12	rot0_404af17633
0	Cn1cc2c(n1)C(=O)NCCOCCOc1cc(ccn1)-c1cc(cs1)C(=O)N2	rot0_c811a55154
0	C1=CC2=CC=CC3=NC=NC(=C1)C23	rot0_577350a6e7
0	Cn1nnc2c(C#N)ncn2c1=O	rot0_0750bb4afc
0	Fc1ccc2cc1-c1cnn3ccc(nc13)NCCN1CCCC[C@H](C1)O2	rot0_a774fcbc5e
0	C/N=C(\S)N1CC=C(C(C)(C)C)CC1	rot0_e6042565cf
0	O=C1NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1	rot0_aa83752010
0	Cn1ccn(C(=O)OC(C)(C)C)c1=S	rot0_75705e6484
0	C[N+](C)(C)N	rot0_572560b815
0	S=C1NC=NC2NC=NC12	rot0_d12eca8555
0	O=C1c2cnccc2-n2c1nc1ncccc1c2=O	rot0_7905528805
0	O/N=C1/c2ccccc2-c2nc3ncc(Cl)cc3nc21	rot0_4bfbb89290
0	Cc1sc2c(c1C)COCc1nnc(C)n1-2	rot0_8584189335
0	S=C1Sc2ccc(I)cc2C2=NCCN12	rot0_0e2a8d5248
0	Oc1cc2cccc[n+]2c2c(Cl)cccc12	rot0_3796f27fd8
0	CC1CN=C2C(N3CCNCC3)=NC=CN21	rot0_894bedc599
0	O=C1N=C(O)OC12CCSc1ccc(Cl)cc12	rot0_fc0fb91d25
0	CC1(C)C2=CCNC[C@@]2(C)CC[C@@H]1O	rot0_53aeee6517
0	CN1CN=C(N)c2[nH]cnc21	rot0_0f86f163f8
0	N/C1=N/c2ccc(cc2)OCCCCCOc2ccc(cc2)N1	rot0_55085c3ab0
0	N#C[C@]12C(=O)c3ccccc3OC1C1C=CC2CC1	rot0_f6355b9dee
0	Nc1nc(N)c2c(no[n+]2[O-])n1	rot0_00abb73bef
0	C#CC1Cc2cc(C)sc2C(N)=N1	rot0_0583693f83
0	N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)NC(=O)CNCc1cncn1C2	rot0_d2d6a37eb5
0	CC1N=C(NN)[C@@H](O)[C@H](O)C1O	rot0_bda1db9ebe
0	C=c1cc(Cl)cc2s/c(=c3\sc4cc(Cl)cc(=C)c4c3O)c(O)c12	rot0_04191690aa
0	Brc1cnc2[nH]cc(I)c2n1	rot0_25dace2be6
0	O=C1CN2C(=O)c3ccccc3S[C@H]2[C@H]2[C@H](O)[C@H](O)CN12	rot0_85e7ea08e8
0	CC1CC(N)=NC2CCCCC2S1	rot0_cc906b69ce
0	O=S1(=O)NC2(CN1C(F)(F)F)[C@@H]1CC[C@H]2Cc2ccccc2C1	rot0_7b21429caf
0	O=C1c2ccccc2-n2cc3c4ccccc4[nH+]c-3cc21	rot0_5bac8d735a
0	CN1CCOc2cccc3nc(O)c(nc23)-c2cccc3c(O)n(nc23)CC1	rot0_68e712e3c6
0	O=C1O[C@H]2CN1CC[C@@H]2Br	rot0_bd19312bb9
0	NC1=N[C@H]2n3c(cc(Br)c3Br)C(=O)N3CCC[C@]23N1	rot0_4afdf3206b
0	O[C@H]1[C@H]2[C@H](O)[C@H](O)CN2[C@H](O)C[C@H]1O	rot0_452f131b97
0	O=C1C2=NCCC3(C=C(Br)C(O)C(Br)=C3)C2C2=NCCc3c[nH]c1c32	rot0_db746b7092
0	O=c1[nH]c2c(nc3cnccn32)c2ccccc12	rot0_9395f007d1
0	C(#CC1CC1)c1n[nH]c2ccccc12	rot0_4142eeafe1
0	FC(F)(F)C1(C(F)(F)F)SC(C(F)(F)F)(C(F)(F)F)S1	rot0_cb9c38edd0
0	NC(=O)C#CC#CC#CCO	rot0_d5f16b153f
0	O=C1NN2CCC1CC2	rot0_bdceea4284
0	N#Cc1c(F)c(F)c(C#N)c(F)c1F	rot0_d31526cb04
0	c1cc[n+]2c(c1)-c1cccc[n+]1CC2	rot0_b22fec0e68
0	Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1	rot0_f180c252c5
0	O=P([O-])([O-])[O-]	rot0_87978ecc76
0	CC1=NC(C)OC1C	rot0_cc8a71fb85
0	CC(C)=C1CC2=C(O1)C(=O)c1occ(C)c1C2=O	rot0_2f31f2dff4
0	C#CC(Cl)Cl	rot0_7e7abf2a6e
0	CC1C=CC2=NC3=C(CCCCC3)N3CC(=O)C1=C23	rot0_fe8c1972a7
0	Oc1cccc2oc(S)nc12	rot0_5ed93de8b0
0	CC(C)=C1CC(=O)C2(C)CC(=O)OC2C1	rot0_fc68827111
0	O=c1osc2c(=S)cccc(O)c12	rot0_7f21f7366f
0	N#CNC1=NCCC1	rot0_04670ae5b9
0	FC(F)=C1c2ccc3ccccc3c2OC1(F)F	rot0_cef8f25e7b
0	[C-]#[N+]O	rot0_2e6108c13a
0	CC1(C)OC(C)(C)/C(=N/N)C1=NO	rot0_e6b7c4a39f
0	N/N=c1\[nH]nc(S)n1N	rot0_46afe07e30
0	C1=CPCC1	rot0_04414b13fe
0	N=C(C(F)(F)F)C(F)(F)F	rot0_aed0cf657b
0	NC(N)(C(F)(F)F)C(F)(F)F	rot0_7e9bbcfe5a
0	O=NC(Cl)(Cl)Cl	rot0_2564bdd811
0	O=C1CCN2C=CC=CC2=N1	rot0_bf190ed81d
0	c1ccc2c(c1)nn1c3ccccc3[n-][n+]21	rot0_d8f81568fd
0	Clc1ncn[nH]1	rot0_755c601135
0	Nc1ccc(S)nn1	rot0_0b5298cedf
0	O=C1OC(=O)C2=C1SCCS2	rot0_e79758277c
0	N#CC(Cl)=C(Cl)Cl	rot0_e0d22acb1d
0	CS(=O)(=O)C#N	rot0_886b0cde92
0	C1=CC2=C(CC1)N=CCC2	rot0_22e7d1bd1e
0	Cc1cc2c(cc1Br)[C@]1(C)CC[C@H](C)[C@]1(C)O2	rot0_8c94208103
0	ClC(Cl)(Cl)c1cc(C(Cl)(Cl)Cl)cc(C(Cl)(Cl)Cl)c1	rot0_142602cbda
0	CC(N)=S=O	rot0_c9f83696a8
0	O=c1ncnc2[nH]snc1-2	rot0_6819ac7652
0	C1CCC2(CC1)N=C1CCCCC1C1(CCCCC1)N2	rot0_fcd4cb422b
0	N#Cc1nn[nH]c1C#N	rot0_8d3c3c9310
0	CC1(C)CC2(C)CNCC(N)(C1)C2	rot0_58a2e3a1f6
0	O=C1c2ccc3c4c(ccc(c24)C(=O)C1Br)C(=O)C(Br)C3=O	rot0_0ab2edfff7
0	Cc1nc2c3c(ccc2s1)C=CCC3	rot0_ae32e9e5fb
0	C[N+]#N	rot0_6948b98112
0	Clc1c(Cl)c(Cl)c2c(c1Cl)OOc1c(Cl)c(Cl)c(Cl)c(Cl)c1-2	rot0_8c6ee4c6a8
0	O=C=NC(=O)Cl	rot0_26b1b7a107
0	C1=C2CC(=CN1)c1ccccc1O2	rot0_42d9efbc87
0	Cn1cnc2c(=O)[nH]c(=N)n(O)c21	rot0_58c1631b59
0	C[C@@H]1O[C@]2(O)[C@@H]3CCCN3S(=O)(=O)CCN2C1=O	rot0_ab4400cf64
0	CC(=O)N=C=S	rot0_87b54abf54
0	Cc1nc2n(n1)C(N1CCN(C)CC1)=[N+]([O-])c1ccccc1C2	rot0_08caf662f0
0	NC1C=CCNO1	rot0_39642172c3
0	O=C1C=C2COC(O)C=C2O1	rot0_423f6e8ebe
0	O=c1nc2c(c[nH]1)CCON2	rot0_e5770c8bff
0	Cc1ccc2c(c1)N=C1CC(=O)C(N)=CC1(C)O2	rot0_13ab66c215
0	N#CN=[N+]=[N-]	rot0_32caf443f9
0	BrC(Br)(Br)C(Br)(Br)Br	rot0_bedc004f77
0	c1ccc2c(c1)SC1(S2)Sc2ccccc2S1	rot0_751af27fdf
0	C[C@]12CCC3=C(CSC4=C3SCc3ccccc34)C1=CCC2=O	rot0_541f3b4605
0	N#CC(F)=C(F)F	rot0_e47c5d3d39
0	O=C1CCNC(=O)O1	rot0_c7ecb9df02
0	F/C=C\Br	rot0_6efcb1f71f
0	C=C1OCOC1=C	rot0_9f1262bb3a
0	[CH2-]c1ccccc1	rot0_52d09e06f3
0	CS(C)(=N)=N	rot0_37ad83d7ab
0	CC(C)=C=C1C(C)C1(C)C	rot0_76ecefd6be
0	O=[N+]([O-])C1=[N+]([O-])OCC1	rot0_30ab5b1cf5
0	C=C1C2=CC=CC=C1C=CC=C2	rot0_17812fe1a0
0	Fc1cc(F)ncn1	rot0_778d957126
0	C1=CCCC=C=CCCC=1	rot0_5a4b86bd4d
0	Cn1n[n+](C)cc1[S-]	rot0_b2f5dd66cd
0	CC#P	rot0_c313dcce80
0	F[SH](F)F	rot0_15838af271
0	C=CC#CI	rot0_605fe04eba
0	CC1(C)N=NC(=O)O1	rot0_2f9e324197
0	CC12OCP(CO1)CO2	rot0_74d1529e23
0	Cc1nc(Br)n[nH]1	rot0_05f01f80ae
0	C#Cc1ccco1	rot0_7874cdcdf4
0	CN1/C(=N\C(C)(C)C)N1C(C)(C)C	rot0_c5a956e6d8
0	c1scc2c1COCc1cscc1-2	rot0_cf19249887
0	C1=C2CC=C(C1)CCC1CCC(CC2)CC1	rot0_546eb361ac
0	FP=S	rot0_60f2b5debd
0	BrN1CCCCC1	rot0_8125e62844
0	ClC1CN2CCC1CC2	rot0_3ce1a8fd94
0	CC1CC2=C(CC1C)C1(C)OC2c2ccccc21	rot0_86533f4d1b
0	O=C1C2C3CC4C2/C(=C\Cl)C2C1C3C42	rot0_1bd72615f2
0	N/N=N/N	rot0_b46a563141
0	Ic1cc2ccsc2s1	rot0_ef515d9980
0	C[N+]([O-])=c1cccccc1	rot0_a90c83cd5b
0	CN1CCC2CCCN1C2	rot0_7a0995544f
0	C=C1N(C)C=CN1C	rot0_ae735220ed
0	Cc1csc2cccc(=O)n12	rot0_472f2ab1fd
0	CC12C=CC(=O)C13SCCN23	rot0_f134574257
0	CC(C)=C1N(C)N=NN1C	rot0_bbeb0e7ee6
0	c1cc2c3c(ccc4c3c1=NSN=4)=NSN=2	rot0_3c72b9b4b6
0	C1#CCCC#CCC1	rot0_eb4bd08b46
0	C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CCC2=O	rot0_7b3f3f56e9
0	C1CC12CC21CC12CC21CC1	rot0_3cb8ac253d
0	CC(C)=C1Oc2ccccc2N1C	rot0_d2807d7645
0	ONCl	rot0_78dc5d4052
0	O=C1C(Cl)=C(Cl)C(=O)c2ncncc21	rot0_fa36ada88f
0	OC1=C2O[C@@H]2CC[C@H]1O	rot0_a8a4c64b66
0	O=c1ccc(=O)c2c(=O)c(Cl)c(Cl)c(=O)c1=2	rot0_91e8fcc6ec
0	FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C1(F)C(F)(F)C(F)(F)C(F)(F)C3(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C31F	rot0_26205b6344
0	CN(Cl)Br	rot0_02b9c9e2ce
0	BrC12CC3CC(Br)(CC(C1)C3(Br)Br)C2	rot0_1200eeec62
0	CC(=O)N1C2=NC(C)(C)N(C)C(=O)N2c2ccccc21	rot0_aa2de627dd
0	O=C1C(=O)C(Cl)(Cl)C2(CCCO2)C(Cl)=C1Cl	rot0_147bd7ea48
0	CC1=NNC2c3ccccc3-c3ccccc3N2C1	rot0_2e0c49339b
0	CC1(C)C(N)=NC(/N=N/C2=[N+]([O-])C(C)(C)C(N)=N2)=[N+]1[O-]	rot0_58b14dbb88
0	Nc1nsc(N)n1	rot0_63f455a7ab
0	Cn1c(=O)nc2cc(C(C)(C)C)on2c1=O	rot0_8f8f394fe3
0	O=C1/C(=C2\Nc3c(Br)cc(Br)cc3C2=O)Nc2c(Cl)cc(Br)cc21	rot0_b4726c9ab9
0	O=C1C(I)=C(I)C(=O)C(I)=C1I	rot0_abe8823ca2
0	O=S(=O)=O	rot0_842105e874
0	CC1(C)SC(=S)NC1=O	rot0_6f5d01a8da
0	CC1=Nc2ccc3ccccc3c2C1(C)C	rot0_c25d9e84e8
0	Br[C@H]1C=C[C@H](Br)[C@H]2O[C@H]21	rot0_215b0c6335
0	N#Cc1cc(=S)c2ccccc2o1	rot0_4ac4844d6f
0	CN1C(=O)C2CCC(C1=O)N2N	rot0_c0e26ebab1
0	Cc1ccc2c(c1)C1SCCN1C(=S)O2	rot0_849a7a8429
0	C1=C2N=NCN2c2ccccc2S1	rot0_d5996ade12
0	CN1NC(C)(C)NC1=S	rot0_f0a9ca9111
0	Cc1cc(N)c2c(c1O)N=S=N2	rot0_cd37fe99b0
0	CC1=CC(=O)c2nsnc2C1=O	rot0_40e4c6e640
0	Fc1nc(F)c(Cl)c(C(F)(F)F)n1	rot0_a57d452067
0	CN1C(N)=NS(=O)(=O)c2cccnc21	rot0_22459f0c95
0	O=C1C2=CC=CCC2C2=C3C1C=CC1C=CCC(C=C2)C31	rot0_4d1148f828
0	CN1C(=O)N[C@@]2(O)[C@@H]3NC(=O)c4ccc(Br)n4[C@@H]3C[C@@]12O	rot0_9f3dd83ba8
0	Cn1[n-]c(=O)n(C)c1=O	rot0_8af380c2d8
0	O=C1C(F)=C(F)C(F)(F)C1(F)F	rot0_4f26e69db1
0	O=C1C=CC23CC(=O)CCN2c2cncc4nccc(c24)C3=C1	rot0_7da9332600
0	[CH2-]C(N)=O	rot0_b6180a72ce
0	CC1(C)C=CN2C(=O)C3=CCCN3C(=O)C2CC12Nc1ccccc1C2=O	rot0_0251843c1b
0	N[C@@H]1CSCON2CCc3c([nH]c4cc(Br)c(O)cc34)[C@H]12	rot0_f5f9ff62db
0	O=C1c2c(Br)c(Br)c(Br)c(Br)c2C(=O)C1(O)O	rot0_f40971d301
0	O[C@H]1[C@@H](Br)[C@@]2(O)c3ccccc3-c3cccc(c32)[C@@H]1O	rot0_aa164d3420
0	CN1C=CC2=c3nc4cc(Br)ccc4c4c3=C(CC2=C1)[N+](C)(C)CC4=O	rot0_ede160fb85
0	CC[NH-]	rot0_2458737b75
0	O=c1[nH]c(=O)n(Br)c(=O)n1Br	rot0_c0a371dfec
0	NC1=C/C(=C2/C=C(N)C(=O)NC2=O)C(=O)NC1=O	rot0_b2f8414328
0	N=C(N)/N=C1\C(=O)N[C@@H]2OC[C@H]3O[C@H](C[C@@H]3O)N12	rot0_8f78f094ab
0	Cc1cc2c(cc1C)N1CCOC13C(=O)N(C)C(=O)N=C3N2C	rot0_9a1b40279f
0	C[N+]1=C[C@H](O)c2cc(O)c([O-])cc21	rot0_d9f1a510ef
0	CN1C[C@@H]2C[C@H]3CCC(=O)[C@H]4[C@H]3N2C[C@@H]1CC1=C[C@H]4C(=O)CC1	rot0_05a0694efa
0	CC1=CC=C2C=c3c(ccc4ccccc34)=C3C4OC4C1C23	rot0_bd9ab94913
0	CC1(C)COC(C(F)(F)F)N1	rot0_cd1b25e058
0	OC1=c2c(O)cc3cccc4ccc(c2c43)C23C=CC=CC12O3	rot0_c0311bbb0b
0	Fc1sc2c(c1F)C1CCC2C1	rot0_211d8afd37
0	CC1(C(F)(F)F)C=C(C(F)(F)F)C=C(C(F)(F)F)O1	rot0_a083d22cbb
0	Sc1ncc2[nH]c(S)nc2n1	rot0_506b557226
0	N=C1CCCS1	rot0_4770a896c1
0	N#CC1(Br)C(=N)c2ccccc2CC12CCCCC2	rot0_d019868cfd
0	C[N+](C)=C(Cl)Cl	rot0_d25eb02660
0	C[N+]1(C)CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5	rot0_78c05621b7
0	CC1=C2C(=O)C(O)=C(C)[C@@H]2[C@H]2OC(=O)[C@@H](C)C2[C@@H](O)C1	rot0_ec3be8866c
0	CN1CCN(C2=Nc3cscc3/C(=C/C#N)c3cscc32)CC1	rot0_8183143cd9
0	CC1=NN2C(=N)CC(=O)N=C2S1	rot0_77a99f832d
0	FC(F)(F)c1nc(Cl)nc2[nH]cnc12	rot0_87c5e22b66
0	N#Cc1c(N)[nH]c(S)c1C#N	rot0_fe8a58e27d
0	Cc1cc(C)n2[nH]c(=N)c(C#N)c2c1C#N	rot0_cd0abb2ab8
0	Cc1cc2cc3n(c2nn1)N=C(Cl)CC3	rot0_8a29823ada
0	Cc1c(C)c(C)c2c(c1C)CC2=O	rot0_80d5bef0bd
0	S=C1SC2(CCCC2)NC2=C1CCC2	rot0_c685b8a07a
0	O=C1c2cscc2C(=O)c2sccc21	rot0_c6d6b4d9eb
0	Nc1ncnc2c1Sc1nc(Cl)ccc1N2	rot0_aca4309e14
0	N=c1cc2[nH]c(=O)cc3n2c(n1)SC3	rot0_27fc1b6f4d
0	CN1C(=O)CC2(C)C1=CCc1scnc12	rot0_3cbef2bbb8
0	[N-]=[N+]=C(S(=O)(=O)O)S(=O)(=O)O	rot0_b2c8803fcc
0	CC1(C)C2C3CCC2C2C[S+]1CC23	rot0_c3e7445f84
0	CSC1=NC(=O)C2(CCCCC2)N(C)N1	rot0_5e14f14404
0	c1cnc2c3cnc4sccc4c3nn2c1	rot0_16b1af180e
0	c1ccc2c(c1)NN1Nc3cccnc3N21	rot0_b7cc634202
0	Cc1nnc2c(N)c(C)nc(C)c2n1	rot0_d8b03fad09
0	CC1(C)N=Nc2ccncc2N1	rot0_8089585e84
0	O=C1OC2C(O)COC23OC(O)CCC13O	rot0_36bc8823d1
0	O=C1Nc2ccc(Cl)cc2Sc2c1[nH]c1ccc(Cl)cc21	rot0_8d23c6fead
0	c1ncon1	rot0_9d662c61a8
0	CC1CC(C)(C)CC2(C1)CC(C)C(=O)O2	rot0_7d4b2eb298
0	O=S=O	rot0_77fdc85b17
0	N#CC1(C#N)[C@@H]2C[C@@H]([C@H](Cl)[C@@H]2Cl)C1(C(F)(F)F)C(F)(F)F	rot0_803e790cf1
0	CC1=NNC2=NCSC2=C1	rot0_00e96435b9
0	c1c2c([o+]c3c1CCCC3)CCCC2	rot0_8a602c85b9
0	Nc1ncnc2c1[NH+]([O-])C=N2	rot0_a90da35ab8
0	O=C(NC(=O)C(F)(F)F)N1CSc2ccccc21	rot0_e6232190a7
0	Nc1nc(=S)nc2[nH][nH]nc1-2	rot0_78f2baa522
0	CC1(C)CC(=O)C2OC2(C)C1=O	rot0_a03451e209
0	NC1=NC2CCCCC=C2O1	rot0_d1d7c0796b
0	OC1=c2ccc3c(c2CC=C1)-c1c(ccc2ccccc12)N=3	rot0_697502df2d
0	Cc1ccc2cc3c4c(ccc3c3c2c1CC3O)[C@H](O)[C@H](O)C=C4	rot0_c52d61d953
0	C1=CC2CC3(C=c4ccccc4=C13)CC21OCCO1	rot0_fc60fef36f
0	N[C@H]1CON=C1O	rot0_cf18890469
0	[O-]c1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4	rot0_dcaf45c4f1
0	O=c1nc2c(nc3ccccc13)N(O)CC(Cl)C2	rot0_af5875683c
0	COC1=NOC2CC3CNCC(C3)C12	rot0_01f5bdd02f
0	S=C(S)SS	rot0_858df26c19
0	NC1=C2CCCCC2=NC2CCCCC12	rot0_ca435a59d5
0	C[C@@H]1CCO[S@+]([O-])O1	rot0_6ba9634d9e
0	Clc1cc2nc3ccc(Br)cc3n2cn1	rot0_b70ffa7c8b
0	Nc1ccc2cc1CCc1cncc(c1)Nc1ncc(Cl)c(n1)NC2	rot0_c0a90a9e81
0	CC1(C)c2ccccc2-n2c1cc1oc(O)cc(=O)c1c2=O	rot0_ec5ad7beaf
0	CN1CCN2CCN(C)P1N(C)CC2	rot0_ce1881aec1
0	N=C1C=CC=C2C1=NC1(CCCCC1)N2O	rot0_c5079ce070
0	O=c1cc2oc(O)c3cc(O)c(O)c(O)c3c-2oc1=O	rot0_3981b05ddd
0	Cc1nc(Cl)c2c(n1)N=C1CCCC(=O)C1O2	rot0_bebdd74b5c
0	CSC1=NS(=O)(=O)c2c(C)nn(C)c2S1	rot0_a2de9b80d0
0	CC12CCCCC1NS(=O)(=O)OC2	rot0_300d457472
0	O=c1ccc2nnc3c(Br)c[nH]n3c-2c1	rot0_5238785e9c
0	O=C1CC2CCCN2C=C1I	rot0_ca7fc6baf0
